keyword,metadata_keyword_regex,metadata_keyword_type,metadata_tool,metadata_description,metadata_tool_techniques,metadata_tool_tactics,metadata_malwares_name,metadata_groups_name,metadata_category,metadata_link,metadata_enable_endpoint_detection,metadata_enable_proxy_detection,metadata_tags,metadata_comment,metadata_severity_score,metadata_popularity_score,metadata_github_stars,metadata_github_forks,metadata_github_updated_at,metadata_github_created_at,metadata_entry_id
*\CurrentControlSet\Services\RmmService*,".{0,1000}\\CurrentControlSet\\Services\\RmmService.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,#servicename #registry,N/A,10,10,N/A,N/A,N/A,N/A,14719
*\remotecontrol\rcontrol.exe*,".{0,1000}\\remotecontrol\\rcontrol\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,17932
*\ComodoRemoteControl.exe*,".{0,1000}\\ComodoRemoteControl\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,14597
*ITarianRemoteAccessSetup.exe*,".{0,1000}ITarianRemoteAccessSetup\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,49951
*\AppData\Local\Temp\Remote_Control_by_Itarian*,".{0,1000}\\AppData\\Local\\Temp\\Remote_Control_by_Itarian.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,14044
*\AppData\Local\Temp\ITarian_Remote_Access_*,".{0,1000}\\AppData\\Local\\Temp\\ITarian_Remote_Access_.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,14026
*/RemoteControlSetup.exe*,".{0,1000}\/RemoteControlSetup\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A,10369
*\CurrentControlSet\Services\ItsmRsp*,".{0,1000}\\CurrentControlSet\\Services\\ItsmRsp.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,#servicename #registry,N/A,10,10,N/A,N/A,N/A,N/A,14714
*\CurrentControlSet\Services\ITSMService*,".{0,1000}\\CurrentControlSet\\Services\\ITSMService.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,#servicename #registry,N/A,10,10,N/A,N/A,N/A,N/A,14715
*/tmp/*/enroll.sh*,".{0,1000}\/tmp\/.{0,1000}\/enroll\.sh.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,#linux,N/A,10,10,N/A,N/A,N/A,N/A,11941
*/tmp/*/itsm-linux*,".{0,1000}\/tmp\/.{0,1000}\/itsm\-linux.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,#linux,N/A,10,10,N/A,N/A,N/A,N/A,11943
*\Remote_Control_by_ITarian_*.log*,".{0,1000}\\Remote_Control_by_ITarian_.{0,1000}\.log.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,17928
*cwn-log-collector-production-clone.*.elasticbeanstalk.com*,".{0,1000}cwn\-log\-collector\-production\-clone\..{0,1000}\.elasticbeanstalk\.com.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A,39290
*\RemoteControlbyITarian (3).exe*,".{0,1000}\\RemoteControlbyITarian\s\(3\)\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,17934
*\RemoteControlbyITarian_(3).exe*,".{0,1000}\\RemoteControlbyITarian_\(3\)\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,17935
*\RemoteControlSetup.exe*,".{0,1000}\\RemoteControlSetup\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,17936
*\RmmService.exe*,".{0,1000}\\RmmService\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,18077
*>RmmService<*,".{0,1000}\>RmmService\<.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,#servicename,N/A,10,10,N/A,N/A,N/A,N/A,20505
*.comodo.com/static/frontend/static-pages/enroll-wizard/token*,".{0,1000}\.comodo\.com\/static\/frontend\/static\-pages\/enroll\-wizard\/token.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,1,N/A,N/A,10,10,N/A,N/A,N/A,N/A,4275
*\remotecontrol\rviewer.exe*,".{0,1000}\\remotecontrol\\rviewer\.exe.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,17933
*\SOFTWARE\ITarian\RemoteControl*,".{0,1000}\\SOFTWARE\\ITarian\\RemoteControl.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,#registry,N/A,10,10,N/A,N/A,N/A,N/A,18955
*>Remote Control by Itarian<*,".{0,1000}\>Remote\sControl\sby\sItarian\<.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,20496
*\Program Files (x86)\ITarian\RemoteControl\*,".{0,1000}\\Program\sFiles\s\(x86\)\\ITarian\\RemoteControl\\.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,17500
*\Program Files (x86)\ITarian\Endpoint Manager\*,".{0,1000}\\Program\sFiles\s\(x86\)\\ITarian\\Endpoint\sManager\\.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,N/A,N/A,10,10,N/A,N/A,N/A,N/A,17499
*\SOFTWARE\WOW6432Node\ITarian\ITSM\*,".{0,1000}\\SOFTWARE\\WOW6432Node\\ITarian\\ITSM\\.{0,1000}",greyware_tool_keyword,ComodoRMM (Itarian RMM),Comodo offers IT Remote Management tools includes RMM Software - Remote Access - Service Desk - Patch Management and Network Assessment (Itarian RMM),T1021 - T1071 - T1090,TA0003 - TA0008 - TA0011,N/A,Scattered Spider*,RMM,https://one.comodo.com/,1,0,#registry,N/A,10,10,N/A,N/A,N/A,N/A,18982
